,Unnamed: 0,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals.1,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made.1,Penalty Kicks Attempted.1,xG: Expected Goals.1,npxG: Non-Penalty xG.1,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists.1,xAG: Exp. Assisted Goals.1,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes.1,Passes Attempted.1,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed.1,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec.1,Yellow Cards.1,Red Cards.1,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses.1,Interceptions.1,Tackles Won.1,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
171,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,0.04,0.02,0.07,0.04,0.0,0.0,0.11,0.0,0.04,0.04,0.0,0.04,0.44,3.78,0.13,0.04,0.24,0.04,18.2%,0.18,1.0,10.1,0.0,0.0,0.0,0.04,0.04,0.16,0.0,0.0,69.36,75.63,91.7%,1139.41,408.74,32.04,33.99,94.2%,33.77,35.92,94.0%,2.6,4.0,65.0%,0.02,0.0,0.02,0.11,4.35,0.13,0.02,3.78,75.63,74.03,1.53,0.98,0.09,0.09,0.07,0.18,0.0,0.0,0.0,0.0,69.36,0.07,0.38,0.58,0.56,0.0,0.0,0.02,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.98,0.56,0.58,0.33,0.07,0.47,0.69,67.7%,0.22,0.82,0.4,0.42,0.76,1.73,2.22,0.07,82.09,5.8,31.93,47.1,3.4,0.33,82.09,0.33,0.2,60.0%,0.11,33.3%,54.05,241.58,134.7,0.44,0.56,0.02,0.6,0.33,61.14,0.13,0.11,0.0,0.0,0.71,0.33,0.0,0.07,0.76,0.56,0.0,0.04,0.0,5.6,1.96,1.22,61.5%
172,https://www.transfermarkt.com/oleksandr-zinchenko/profil/spieler/203853,0.04,0.09,0.13,0.04,0.0,0.0,0.13,0.0,0.03,0.03,0.11,0.14,2.1,11.19,2.7,0.04,0.77,0.17,22.2%,0.06,0.25,23.7,0.0,0.0,0.0,0.03,0.03,0.04,0.02,0.02,71.4,81.17,88.0%,1206.64,360.73,33.43,36.21,92.3%,31.5,34.84,90.4%,5.01,7.03,71.3%,0.09,0.11,0.14,1.24,7.71,2.31,0.17,11.19,81.17,72.04,8.79,2.53,0.56,0.34,1.29,6.26,0.0,0.0,0.0,0.0,71.4,0.34,0.81,2.87,2.74,0.04,0.04,0.04,0.0,0.0,0.26,0.21,0.04,0.0,0.0,0.0,0.0,2.53,1.5,1.03,1.16,0.34,1.67,2.61,63.9%,0.94,0.94,0.13,0.81,1.11,3.64,1.41,0.09,89.49,2.83,19.11,46.8,24.21,1.24,89.49,0.73,0.3,41.2%,0.34,47.1%,53.44,263.36,133.03,2.1,1.63,0.3,0.51,0.73,60.64,2.7,0.13,0.0,0.0,0.39,0.47,0.04,1.29,1.11,1.5,0.0,0.0,0.0,5.66,1.46,0.81,64.2%
173,https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560,0.07,0.21,0.28,0.07,0.0,0.0,0.14,0.07,0.09,0.09,0.06,0.15,1.7,6.39,2.84,0.07,0.92,0.21,23.1%,0.08,0.33,16.6,0.0,0.0,0.0,0.09,0.09,0.09,-0.01,-0.01,48.3,58.18,83.0%,736.69,212.25,25.86,28.91,89.4%,19.18,22.52,85.2%,2.06,4.33,47.5%,0.21,0.06,0.07,0.64,5.47,0.71,0.21,6.39,58.18,51.36,6.68,0.43,0.07,0.21,1.07,6.25,0.0,0.0,0.0,0.0,48.3,0.14,0.78,1.63,1.49,0.07,0.0,0.0,0.07,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.28,0.78,0.92,0.14,0.21,0.85,1.49,57.1%,0.64,0.71,0.21,0.5,1.14,2.42,2.13,0.0,66.63,2.13,13.99,32.53,20.46,1.99,66.63,0.99,0.43,42.9%,0.5,50.0%,40.92,194.63,91.35,1.7,1.07,0.21,0.99,0.36,43.9,2.84,0.14,0.07,0.07,1.07,0.5,0.07,1.07,1.14,0.78,0.0,0.0,0.0,4.26,1.21,1.35,47.2%
174,https://www.transfermarkt.com/declan-rice/profil/spieler/357662,0.15,0.18,0.33,0.15,0.0,0.0,0.13,0.0,0.07,0.07,0.11,0.18,2.15,7.89,1.52,0.15,1.3,0.4,30.5%,0.12,0.39,20.5,0.04,0.0,0.0,0.07,0.07,0.06,0.08,0.08,58.4,65.9,88.6%,990.46,270.99,26.92,29.05,92.7%,26.06,27.84,93.6%,4.13,6.39,64.6%,0.18,0.11,0.11,1.08,6.77,0.9,0.04,7.89,65.9,62.84,2.75,1.41,0.04,0.64,1.58,0.09,1.05,0.81,0.02,0.02,58.4,0.31,0.7,2.42,1.69,0.42,0.11,0.11,0.0,0.09,0.26,0.13,0.11,0.0,0.02,0.0,0.0,2.09,1.27,0.88,0.99,0.22,0.92,1.58,58.3%,0.66,1.08,0.37,0.7,1.3,3.38,1.56,0.0,75.41,2.94,17.09,41.44,17.53,1.52,75.41,1.54,0.9,58.6%,0.53,34.3%,48.85,301.33,153.24,2.15,1.87,0.31,0.92,0.51,55.52,1.52,0.13,0.0,0.0,0.81,0.51,0.04,1.58,1.3,1.27,0.0,0.04,0.0,5.36,1.08,1.12,49.0%
175,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,0.29,0.2,0.5,0.25,0.05,0.05,0.05,0.0,0.2,0.16,0.24,0.4,2.53,8.84,5.45,0.29,2.17,0.7,32.3%,0.11,0.35,20.3,0.11,0.05,0.05,0.2,0.16,0.07,0.1,0.09,47.05,55.61,84.6%,715.28,204.89,25.16,27.76,90.6%,17.57,20.23,86.8%,2.49,3.84,64.7%,0.2,0.24,0.27,2.55,4.48,3.01,0.25,8.84,55.61,52.38,2.89,1.65,0.9,0.14,1.83,0.38,0.54,0.36,0.09,0.0,47.05,0.34,1.06,5.31,4.27,0.43,0.2,0.2,0.14,0.07,0.52,0.41,0.05,0.0,0.05,0.02,0.0,1.36,0.54,0.41,0.66,0.29,0.5,1.67,29.7%,1.18,0.7,0.02,0.68,0.47,1.83,0.2,0.02,64.57,0.63,7.17,26.79,31.18,4.25,64.52,2.19,1.13,51.5%,0.93,42.3%,43.7,226.23,96.26,2.53,1.99,1.02,1.47,1.63,50.84,5.45,0.05,0.0,0.0,0.86,1.06,0.09,1.83,0.47,0.54,0.02,0.0,0.0,4.39,0.11,0.23,33.3%
176,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,0.29,0.18,0.47,0.29,0.0,0.0,0.04,0.0,0.31,0.31,0.24,0.55,5.35,2.59,14.65,0.29,2.44,0.86,35.3%,0.12,0.33,15.6,0.0,0.0,0.0,0.31,0.31,0.13,-0.03,-0.03,29.59,38.18,77.5%,447.85,81.63,17.2,19.82,86.8%,9.66,12.17,79.4%,1.87,3.56,52.5%,0.18,0.24,0.19,1.83,0.97,1.33,0.25,2.59,38.18,35.66,2.41,0.22,0.11,0.14,4.42,0.57,1.62,1.36,0.0,0.0,29.59,0.11,1.11,3.81,2.55,0.29,0.43,0.36,0.07,0.11,0.54,0.32,0.04,0.07,0.11,0.0,0.0,1.29,1.04,0.43,0.47,0.4,0.61,1.19,51.5%,0.57,1.04,0.04,1.01,0.25,1.54,0.32,0.04,52.47,0.54,4.13,13.65,35.34,7.79,52.47,5.67,2.19,38.6%,2.91,51.3%,36.27,247.48,125.63,5.35,2.23,3.27,2.77,1.9,40.04,14.65,0.04,0.0,0.0,1.19,1.19,0.32,4.42,0.25,1.04,0.0,0.0,0.0,4.27,0.65,1.22,34.6%
177,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,0.47,0.3,0.77,0.35,0.12,0.12,0.07,0.0,0.38,0.29,0.28,0.57,5.12,3.6,14.88,0.47,2.79,0.93,33.3%,0.13,0.38,16.4,0.02,0.12,0.12,0.38,0.29,0.1,0.08,0.06,33.06,43.85,75.4%,484.85,123.74,20.51,23.09,88.8%,9.42,12.02,78.3%,2.28,5.49,41.5%,0.3,0.28,0.3,2.46,1.16,1.98,0.28,3.6,43.85,39.52,4.07,0.26,0.16,0.12,5.28,0.37,3.44,2.91,0.0,0.02,33.06,0.26,1.44,5.3,3.7,0.65,0.37,0.28,0.23,0.07,0.7,0.53,0.05,0.07,0.02,0.02,0.0,2.21,1.23,0.63,0.79,0.79,0.86,1.98,43.5%,1.12,1.21,0.07,1.14,0.37,2.58,0.58,0.02,57.1,0.95,5.02,14.55,37.99,7.53,56.99,3.7,1.46,39.6%,1.63,44.0%,36.48,221.2,117.64,5.12,2.28,2.28,1.88,1.67,41.15,14.88,0.07,0.0,0.0,1.14,2.37,0.23,5.28,0.37,1.23,0.02,0.0,0.0,4.56,0.67,1.0,40.3%
178,https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208,0.05,0.07,0.12,0.05,0.0,0.0,0.1,0.02,0.07,0.07,0.07,0.14,0.8,5.39,0.2,0.05,1.1,0.32,28.9%,0.04,0.15,13.8,0.02,0.0,0.0,0.07,0.07,0.07,-0.02,-0.02,76.16,83.4,91.3%,1415.48,543.75,30.02,31.8,94.4%,38.65,40.65,95.1%,6.7,9.38,71.4%,0.07,0.07,0.05,0.39,5.73,0.27,0.0,5.39,83.4,78.23,5.12,2.61,0.0,0.61,0.0,0.34,0.0,0.0,0.0,0.0,76.16,0.05,0.15,1.71,1.58,0.0,0.0,0.12,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.07,0.58,0.61,0.34,0.12,0.29,0.41,70.6%,0.12,1.17,0.88,0.29,1.0,2.07,4.12,0.0,92.68,10.6,38.53,50.42,3.95,2.19,92.68,0.12,0.07,60.0%,0.02,20.0%,57.59,265.0,137.28,0.8,0.49,0.0,0.15,0.1,64.92,0.2,0.1,0.02,0.0,0.66,0.27,0.05,0.0,1.0,0.58,0.0,0.0,0.0,5.12,4.12,0.9,82.0%
179,https://www.transfermarkt.com/conor-bradley/profil/spieler/624258,0.09,0.28,0.37,0.09,0.0,0.0,0.28,0.0,0.08,0.08,0.14,0.22,3.54,3.72,6.98,0.09,1.12,0.37,33.3%,0.08,0.25,17.3,0.0,0.0,0.0,0.08,0.08,0.07,0.01,0.01,52.21,64.78,80.6%,758.81,218.72,31.18,35.09,88.9%,17.78,22.43,79.3%,2.05,3.82,53.7%,0.28,0.14,0.13,1.58,3.63,1.58,0.37,3.72,64.78,54.73,9.87,1.21,0.28,0.09,2.05,8.66,0.0,0.0,0.0,0.0,52.21,0.19,1.95,2.89,2.05,0.09,0.28,0.19,0.09,0.19,0.37,0.28,0.09,0.0,0.0,0.0,0.0,3.35,2.42,1.4,1.3,0.65,2.51,4.47,56.3%,1.95,2.33,0.19,2.14,1.12,4.47,1.68,0.0,79.48,2.05,17.4,36.39,26.8,3.63,79.48,3.16,1.49,47.1%,1.4,44.1%,45.33,240.5,120.06,3.54,3.16,1.21,1.95,1.02,48.02,6.98,0.28,0.0,0.0,0.74,1.4,0.19,2.05,1.12,2.42,0.0,0.0,0.19,5.77,1.21,0.65,65.0%
180,https://www.transfermarkt.com/alexis-mac-allister/profil/spieler/534033,0.19,0.22,0.41,0.11,0.08,0.08,0.22,0.03,0.17,0.1,0.13,0.23,1.66,6.96,1.75,0.19,1.47,0.3,20.4%,0.07,0.36,23.5,0.05,0.08,0.08,0.17,0.1,0.07,0.02,0.01,58.27,67.52,86.3%,908.08,256.66,30.17,32.82,91.9%,22.59,25.21,89.6%,3.3,5.7,57.9%,0.22,0.13,0.16,1.72,5.51,1.25,0.05,6.96,67.52,64.85,2.51,1.64,0.49,0.35,1.06,0.11,0.46,0.11,0.33,0.0,58.27,0.16,1.04,3.74,3.03,0.19,0.16,0.14,0.16,0.05,0.46,0.35,0.03,0.05,0.0,0.03,0.0,3.0,1.64,1.09,1.5,0.41,1.75,3.71,47.1%,1.96,2.21,0.22,1.99,1.09,4.09,0.85,0.03,79.31,2.24,14.4,47.06,18.63,1.17,79.22,1.64,0.79,48.3%,0.6,36.7%,48.18,206.11,103.2,1.66,1.72,0.08,1.2,1.23,56.42,1.75,0.22,0.03,0.0,1.66,1.91,0.03,1.06,1.09,1.64,0.03,0.0,0.0,6.77,0.95,1.01,48.6%
181,https://www.transfermarkt.com/harvey-elliott/profil/spieler/565822,0.09,0.32,0.41,0.09,0.0,0.0,0.14,0.0,0.15,0.15,0.21,0.36,3.14,8.15,7.52,0.09,3.1,0.91,29.4%,0.03,0.1,21.1,0.14,0.0,0.0,0.15,0.15,0.05,-0.06,-0.06,52.01,63.13,82.4%,838.42,197.67,27.83,30.74,90.5%,18.63,21.45,86.8%,4.28,7.24,59.1%,0.32,0.21,0.24,2.0,4.92,2.64,0.55,8.15,63.13,60.03,2.6,0.27,0.36,0.46,3.42,0.64,1.09,0.59,0.27,0.0,52.01,0.5,1.18,4.51,3.83,0.14,0.18,0.23,0.09,0.05,0.59,0.5,0.0,0.0,0.05,0.05,0.0,1.87,1.32,0.46,1.05,0.36,0.82,2.51,32.7%,1.69,1.55,0.0,1.55,0.59,2.46,0.46,0.0,74.1,0.64,5.88,37.35,31.52,3.83,74.1,1.64,0.82,50.0%,0.64,38.9%,50.19,265.35,114.23,3.14,3.23,0.73,1.55,0.73,55.98,7.52,0.14,0.0,0.0,0.64,0.87,0.05,3.42,0.59,1.32,0.05,0.0,0.0,5.51,0.64,0.59,51.9%
182,https://www.transfermarkt.com/cody-gakpo/profil/spieler/434675,0.41,0.22,0.63,0.41,0.0,0.0,0.04,0.0,0.46,0.46,0.23,0.69,2.51,4.2,7.26,0.41,3.02,1.25,41.5%,0.13,0.32,15.6,0.0,0.0,0.0,0.46,0.46,0.15,-0.05,-0.05,23.69,30.17,78.5%,333.33,96.23,14.26,16.65,85.6%,7.29,9.54,76.4%,1.03,1.62,63.6%,0.22,0.23,0.22,1.69,2.43,1.51,0.18,4.2,30.17,29.1,0.99,0.26,0.29,0.11,1.33,0.33,0.18,0.0,0.15,0.0,23.69,0.07,0.92,4.02,2.76,0.15,0.33,0.48,0.26,0.04,0.52,0.29,0.0,0.07,0.07,0.07,0.0,1.55,1.03,0.29,0.81,0.44,0.59,1.51,39.0%,0.92,1.11,0.15,0.96,0.48,2.03,0.48,0.0,43.14,0.74,3.43,18.6,21.92,5.56,43.14,3.21,1.77,55.2%,1.03,32.2%,29.77,166.81,79.54,2.51,1.77,0.92,2.8,2.25,33.34,7.26,0.04,0.0,0.0,1.25,2.06,0.41,1.33,0.48,1.03,0.07,0.0,0.0,3.87,1.44,1.4,50.6%
183,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,0.55,0.31,0.86,0.52,0.03,0.07,0.34,0.0,0.78,0.73,0.23,0.96,2.34,2.2,9.11,0.55,4.64,1.89,40.7%,0.11,0.27,14.3,0.0,0.03,0.07,0.78,0.73,0.16,-0.23,-0.21,15.26,21.62,70.6%,212.23,41.51,8.93,11.27,79.3%,4.54,6.46,70.2%,0.82,1.44,57.1%,0.31,0.23,0.16,1.48,0.89,1.1,0.0,2.2,21.62,20.72,0.79,0.1,0.21,0.07,0.86,0.21,0.0,0.0,0.0,0.0,15.26,0.1,0.65,3.61,2.51,0.0,0.31,0.52,0.21,0.07,0.65,0.45,0.0,0.0,0.1,0.07,0.03,1.0,0.62,0.1,0.45,0.45,0.45,1.03,43.3%,0.58,0.62,0.21,0.41,0.14,1.13,0.41,0.0,34.16,0.55,1.79,9.93,22.96,8.63,34.09,2.37,0.82,34.8%,1.17,49.3%,20.72,116.63,53.78,2.34,1.41,1.44,2.16,1.17,25.33,9.11,0.34,0.0,0.0,1.07,0.65,1.27,0.86,0.14,0.62,0.07,0.0,0.0,2.27,1.55,2.65,36.9%
184,https://www.transfermarkt.com/joe-gomez/profil/spieler/256178,0.0,0.12,0.12,0.0,0.0,0.0,0.19,0.0,0.04,0.04,0.1,0.14,1.89,5.02,4.44,0.0,1.0,0.08,7.7%,0.0,0.0,21.5,0.0,0.0,0.0,0.04,0.04,0.04,-0.04,-0.04,58.8,71.0,82.8%,1046.83,309.03,25.56,28.57,89.5%,27.53,31.62,87.1%,5.02,7.88,63.7%,0.12,0.1,0.07,1.12,4.36,1.31,0.5,5.02,71.0,62.43,8.3,0.77,0.12,0.5,1.81,7.26,0.0,0.0,0.0,0.0,58.8,0.27,1.66,2.55,2.08,0.04,0.08,0.19,0.12,0.04,0.23,0.19,0.0,0.0,0.0,0.0,0.04,2.32,1.54,1.35,0.7,0.27,1.43,2.86,50.0%,1.43,1.35,0.27,1.08,1.2,3.51,2.36,0.08,82.2,4.59,20.85,44.32,17.76,1.35,82.2,1.58,0.73,46.3%,0.58,36.6%,48.88,250.66,122.2,1.89,1.7,0.15,1.27,0.7,52.63,4.44,0.19,0.0,0.0,1.12,0.7,0.0,1.81,1.2,1.54,0.0,0.0,0.0,5.48,1.97,0.58,77.3%
185,https://www.transfermarkt.com/jarell-quansah/profil/spieler/632349,0.06,0.0,0.06,0.06,0.0,0.0,0.12,0.0,0.02,0.02,0.01,0.02,0.99,4.87,0.19,0.06,0.31,0.12,40.0%,0.2,0.5,15.4,0.0,0.0,0.0,0.02,0.02,0.06,0.04,0.04,86.42,96.35,89.7%,1574.11,521.86,30.41,32.88,92.5%,49.84,52.49,94.9%,5.31,9.07,58.5%,0.0,0.01,0.01,0.19,4.93,0.19,0.0,4.87,96.35,93.89,2.34,1.48,0.06,0.37,0.0,0.56,0.0,0.0,0.0,0.0,86.42,0.12,0.25,1.05,0.99,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.42,1.11,0.56,0.06,1.05,1.48,70.8%,0.43,0.93,0.31,0.62,1.11,2.84,2.84,0.06,104.5,7.65,42.56,59.28,3.08,0.68,104.5,0.74,0.43,58.3%,0.31,41.7%,76.43,404.41,192.21,0.99,0.74,0.0,0.19,0.25,80.19,0.19,0.12,0.0,0.0,0.93,0.31,0.0,0.0,1.11,1.42,0.0,0.06,0.0,5.18,3.27,1.85,63.9%
186,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,0.08,0.08,0.16,0.08,0.0,0.0,0.08,0.0,0.06,0.06,0.21,0.27,3.31,7.28,5.52,0.08,0.49,0.2,41.7%,0.17,0.4,14.5,0.0,0.0,0.0,0.06,0.06,0.12,0.02,0.02,70.12,85.58,81.9%,1197.9,409.75,34.08,36.29,93.9%,28.6,33.38,85.7%,6.3,12.85,49.0%,0.08,0.21,0.17,2.58,6.1,1.06,0.53,7.28,85.58,72.86,12.35,2.21,0.04,0.45,8.84,5.97,4.17,1.55,2.45,0.0,70.12,0.37,1.23,3.93,2.33,1.51,0.0,0.0,0.04,0.04,0.29,0.2,0.08,0.0,0.0,0.0,0.0,1.68,1.06,0.94,0.57,0.16,1.15,1.92,59.6%,0.78,0.98,0.25,0.74,0.45,2.13,2.13,0.08,93.52,3.31,21.97,46.39,25.69,2.17,93.52,0.82,0.25,30.0%,0.57,70.0%,56.99,259.32,151.24,3.31,2.05,0.37,0.94,0.25,65.82,5.52,0.08,0.0,0.0,0.53,0.2,0.16,8.84,0.45,1.06,0.0,0.0,0.0,5.24,0.65,0.53,55.2%
187,https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353,0.13,0.3,0.43,0.13,0.0,0.0,0.2,0.0,0.1,0.09,0.29,0.38,1.82,8.43,3.97,0.13,1.82,0.4,21.8%,0.07,0.33,25.3,0.23,0.0,0.0,0.1,0.09,0.05,0.04,0.05,68.42,90.46,75.6%,1336.91,536.66,29.85,32.69,91.3%,26.87,33.58,80.0%,10.74,21.45,50.1%,0.3,0.29,0.28,2.58,8.63,2.68,0.83,8.43,90.46,75.23,14.97,3.11,1.09,1.55,7.17,8.89,2.97,0.46,2.15,0.0,68.42,0.26,1.02,5.06,3.5,1.16,0.2,0.2,0.0,0.0,0.46,0.33,0.1,0.0,0.03,0.0,0.0,1.36,0.89,0.86,0.43,0.07,1.06,3.14,33.7%,2.08,0.93,0.13,0.79,1.16,2.51,1.82,0.13,100.08,2.84,22.81,53.05,25.38,1.16,100.08,2.58,1.55,60.3%,0.89,34.6%,56.45,266.23,128.77,1.82,2.15,0.23,1.32,0.4,65.51,3.97,0.2,0.0,0.0,0.33,0.3,0.03,7.17,1.16,0.89,0.0,0.0,0.0,7.6,0.53,0.23,69.6%
188,https://www.transfermarkt.com/wataru-endo/profil/spieler/146310,0.11,0.07,0.18,0.11,0.0,0.0,0.44,0.0,0.04,0.04,0.12,0.16,0.89,5.32,1.29,0.11,0.81,0.18,22.7%,0.14,0.6,20.1,0.0,0.0,0.0,0.04,0.04,0.05,0.07,0.07,57.99,66.6,87.1%,907.72,253.57,31.16,34.15,91.2%,23.18,25.58,90.6%,2.88,4.13,69.6%,0.07,0.12,0.1,0.96,5.69,1.07,0.07,5.32,66.6,65.49,0.92,0.81,0.3,0.07,0.18,0.07,0.0,0.0,0.0,0.0,57.99,0.18,1.0,2.69,2.18,0.0,0.07,0.11,0.15,0.18,0.22,0.18,0.0,0.0,0.0,0.04,0.0,2.14,1.11,0.41,1.29,0.44,0.96,2.73,35.1%,1.77,1.26,0.07,1.18,1.03,3.17,1.48,0.11,77.12,2.07,15.8,50.43,11.3,0.96,77.12,0.96,0.44,46.2%,0.44,46.2%,46.37,181.74,82.8,0.89,1.14,0.11,1.66,1.11,55.67,1.29,0.44,0.0,0.0,2.14,1.07,0.0,0.18,1.03,1.11,0.04,0.0,0.0,5.32,1.92,1.55,55.3%
189,https://www.transfermarkt.com/dominik-szoboszlai/profil/spieler/451276,0.23,0.1,0.33,0.2,0.03,0.03,0.07,0.0,0.2,0.17,0.2,0.37,2.98,6.62,6.75,0.23,2.61,0.84,32.1%,0.08,0.24,24.2,0.27,0.03,0.03,0.2,0.17,0.07,0.03,0.03,53.56,65.19,82.2%,861.45,209.79,28.72,32.2,89.2%,18.76,21.7,86.4%,4.28,7.05,60.7%,0.1,0.2,0.2,1.97,4.48,1.6,0.23,6.62,65.19,57.7,7.12,1.64,0.2,0.67,4.51,1.5,2.57,0.84,1.04,0.07,53.56,0.37,1.27,4.38,3.21,0.74,0.17,0.1,0.13,0.03,0.27,0.2,0.0,0.0,0.03,0.03,0.0,1.37,0.84,0.5,0.53,0.33,0.67,2.07,32.3%,1.4,1.81,0.1,1.71,0.64,2.01,0.64,0.1,76.79,1.44,9.53,37.61,30.62,2.98,76.76,2.71,1.1,40.7%,1.4,51.9%,45.4,235.8,122.03,2.98,2.71,0.84,1.37,1.07,52.76,6.75,0.07,0.0,0.0,1.1,1.24,0.1,4.51,0.64,0.84,0.07,0.0,0.0,6.72,0.47,0.77,37.8%
190,https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,0.17,0.06,0.22,0.17,0.0,0.0,0.06,0.0,0.2,0.2,0.14,0.34,2.64,6.88,5.5,0.17,1.71,0.94,54.8%,0.1,0.18,20.7,0.0,0.0,0.0,0.2,0.2,0.12,-0.03,-0.03,36.25,43.73,82.9%,521.9,156.73,21.12,24.48,86.3%,12.54,14.08,89.1%,1.21,1.49,81.5%,0.06,0.14,0.16,1.54,3.63,2.26,0.0,6.88,43.73,42.74,0.72,0.28,0.39,0.28,0.28,0.33,0.0,0.0,0.0,0.0,36.25,0.28,1.16,3.85,3.14,0.0,0.28,0.39,0.0,0.06,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.15,0.94,0.5,0.94,0.72,0.72,1.71,41.9%,0.99,1.82,0.06,1.76,1.1,3.25,1.05,0.0,60.24,1.43,6.55,30.92,23.33,2.92,60.24,3.91,1.65,42.3%,1.76,45.1%,36.69,211.19,110.57,2.64,2.31,0.55,3.74,1.16,41.04,5.5,0.06,0.0,0.0,1.43,1.49,0.0,0.28,1.1,0.94,0.0,0.0,0.0,6.38,0.72,1.16,38.2%
191,https://www.transfermarkt.com/luis-diaz/profil/spieler/480692,0.34,0.14,0.48,0.34,0.0,0.0,0.08,0.0,0.37,0.37,0.18,0.55,4.39,3.82,10.33,0.34,3.03,1.05,34.6%,0.11,0.32,15.6,0.0,0.0,0.0,0.37,0.37,0.12,-0.03,-0.03,31.84,38.12,83.5%,491.24,104.83,18.34,20.41,89.9%,9.71,11.55,84.1%,2.63,3.25,80.9%,0.14,0.18,0.15,1.9,2.15,1.47,0.08,3.82,38.12,36.85,1.05,0.14,0.17,0.37,0.82,0.88,0.0,0.0,0.0,0.0,31.84,0.23,1.02,5.32,3.93,0.03,0.57,0.42,0.34,0.03,0.42,0.37,0.0,0.03,0.0,0.03,0.0,1.1,0.82,0.2,0.45,0.45,0.4,1.1,35.9%,0.71,0.57,0.0,0.57,0.23,1.33,0.28,0.0,51.14,0.34,3.51,18.96,29.66,7.1,51.14,4.9,2.38,48.6%,1.98,40.5%,35.97,259.39,127.22,4.39,2.77,2.15,2.52,2.49,39.74,10.33,0.08,0.0,0.0,1.58,1.47,0.54,0.82,0.23,0.82,0.06,0.0,0.0,4.27,0.82,1.95,29.6%
